Title,Description
Database Administrator,"The Information & Information Technology Branch requires an experienced Database Administrator, who will be reporting to the Senior Manager of IT Infrastructure and Operations. The responsibilities of the Database Administrator include, but not limited to, the following:
What can I expect to do in this role?
In this role, the successful candidate will:
Act as a senior specialist in leading the implementation of new database and analytics services as it relates to AGCO projects
Design, build, and support the database and analytics services in a hybrid-cloud environment
Create and maintain backup and recovery strategy, and regular testing to ensure usability
Automate code deployment, configuration, and monitoring processes
Monitor and proactively optimize the availability and performance of database instances and related jobs
Create and maintain documentation which includes build books, operating and maintenance procedures
Maintain data access, uptime, and performance. Respond to and resolve issues
Administer, configure, and manage database backup and restore
Maintain alert, notification, and job schedule
Monitor and proactively manage database connections, locks, and performance trends
Develop, maintain, and support data related change management and testing processes
Develop and maintain DevOps CI/CD processes
Implement, maintain, and audit data access, performance, and security
Interact professionally with all levels of staff with excellent communication and interpersonal skills
Provide guidance and knowledge to team members, and promote efficiency, productivity, innovations, and knowledge-sharing across multi-functional teams
Provide 3rd level support, liaise with vendors and other IT personnel for problem resolution
Participate in on-call, maintenance work, and incident response outside of normal business hours on an as needed basis.

How do I qualify?
The ideal candidate will have:
5+ years of traditional Microsoft SQL Database Administrator experience with 3+ years of Azure database and analytics services experience
Experience in migration of database and analytics services to Azure would be a definite asset
Oracle experience would be a definite asset
Expert knowledge of Microsoft SQL Server (i.e. SQL, SSAS, SSIS, SSRS) and Azure database and analytics services (i.e. Azure SQL, Azure Synapse, Azure Data Factory, Azure Data Lake, Power Apps, Power BI)
Experience in data preparation for advanced analytics and complex reports development on an Azure platform is an asset
Extensive experience in developing, deploying, managing, and supporting real-time mission critical database applications hosted in an Azure and on-premises hybrid cloud
Advanced knowledge of database security, backup and recovery, and performance monitoring standards.
Demonstrated experience on Azure DevOps or similar tools
Strong technical documentation skills
Solid understanding of product management, agile principles, and development methodologies
Fundamental knowledge in cybersecurity
Excellent communications and interpersonal skills and the ability to interact professionally with all levels of staff
Flexible self-starter with the ability to effectively prioritize and execute tasks in a team-oriented agile environment
Creative thinker with strong troubleshooting skills and sense of urgency for resolving issues
Ability to provide support on a flexible schedule when needed
Current certification in related technologies would be a definite asset

The successful candidate must be eligible to work in Canada and will be subject to a criminal background check.

The AGCO has a mandatory COVID-19 vaccination policy that requires all staff, including prospective new employees, be fully vaccinated by a Health Canada approved COVID-19 vaccine. Individuals with valid medical or other human rights-based exemptions will be considered for appropriate accommodation within the policy.
The AGCO is an inclusive and equal opportunity employer.
The AGCO has the responsibility to lead by example in advancing racial equity and to build a diverse, inclusive, accessible and respectful workplace where every employee has a voice and the opportunity to fully contribute. To this effect, you are encouraged to reflect upon the diversity you would bring to the role within your application including, but not limited to, individuals identifying with one or more of the under-represented groups identified within Ontario's Human Rights Code.

Disability related accommodation during the recruitment process is available upon request.

To apply to this vacancy please submit your application online at our Careers Webpage located at https://www.agco.ca/careers by October 21, 2022.


Additional Information:
Address:
1 Permanent - Full Time, 90 Sheppard Ave E, Toronto, Toronto Region, Criminal Record Check

Compensation Group:
Excluded

Understanding the job ad - definitions
Schedule:
N/A

Category:
Information Technology

Posted on:
Friday, October 7, 2022

Note:
This posting is for an organization that is not a part of the Ontario Public Service. The information and tips on the Ontario Public Service Careers website may not apply to this posting. Please use the contact information below to contact the organization directly if you have questions.
In accordance with the Ontario Public Service (OPS), Employment Screening Checks Policy (ESCP), the top candidate(s) may be required to undergo a security screening check. Refer to the above to determine the screening checks that are required for this position.

Required security screening checks along with your written consent, will be sent to the Transition and Security Office (TSO), Corporate Talent Programs Branch, Talent and Leadership Division to evaluate the results. If applicable, the TSO, with your written consent, will request and obtain any additional employment screening checks that were not obtained directly by you.

A record under the Criminal Code and/or other federal offence record(s) does not automatically mean you will be ineligible for the position. The employment screening check(s) will only be reviewed and evaluated by the TSO for the purpose of making a security clearance decision. The details of an individual's employment screening check(s) will be considered in specific relation to the duties and responsibilities of the position being filled. Employment screening check records will be maintained by the TSO and kept strictly confidential."
Database Administrator,"Worker Sub-Type:
Regular
Job Description:
OVERVIEW
BlackBerry is seeking a Sr. Manager of Database Development to lead a team of database engineers tasked with developing and maintaining data systems and services. In this role you will help your team improve their skills, grow their careers, and have a big impact across BlackBerry Cylance. You will help design and execute plans and strategies to process and store data for award winning products such as CylancePROTECT and CylanceOPTICS, as well as the entire Cyber Security portfolio of products. Your team will collaborate with threat researchers, data scientists, DevOps engineers, software engineers, data architects, and data engineers to enhance the capabilities of our products and services in order to help protect everyone and everything.
RESPONSIBILITIES
Help your team develop their careers, build skills and experience, and maintain a healthy life/work balance.
Provide the team with an understanding of the broader strategy and tactical priorities.
Lead a team that develops and maintains data systems and services.
Deliver on the product roadmap to support customer needs and operational excellence.
Establish best practices and procedures for building software in an agile, continuous delivery environment.
Collaborate with multiple teams such as Data Architecture, Data Operations, Threat Research, Threat Intelligence, and Data Science to help them in their areas and also get their help to achieve the goals of your team.
ESSENTIAL SKILLS AND QUALIFICATIONS
7+ years of hands-on experience in database development.
3+ years of experience managing a team of 3+ people, with responsibilities including project planning and employee development.
The ability to collaborate and communicate effectively with different audiences
Knowledge of software engineering best practices in the areas of development life cycle, coding standards, code reviews, source control management, build processes, testing, and operations.
Knowledge of and practical development experience leveraging AWS or other major public cloud provider.
Knowledge and experience with Agile Development and CI/CD practices.
Experience with multiple data stores such as PostgreSQL, AWS DynamoDB, MongoDB, Apache Cassandra, Neo4j, and Amazon Neptune.
Prior experience in partnering with project, product and program management teams.
Ability to prioritize and complete multiple tasks with little to no supervision.
Collaborative and team-oriented attitude.
Effective problem-solving capabilities.
Takes initiative and approaches all tasks and projects proactively.
Passion for people management and developing engineers' careers.
#LI-RS1
Scheduled Weekly Hours:
40"
Database Administrator,"At Broadridge, we've built a culture where the highest goal is to empower others to accomplish more. If youâ€™re passionate about developing your career, while helping others along the way, come join the Broadridge team.
Database Manager for Sybase, Greenplum, and DB2 implements the teamâ€™s strategy to provide excellence in the quality of service, accelerate the delivery of service, and reduce the cost and complexity of the database environments.
RESPONSIBILITIES:
The manager communicates the strategy to the team and ensures that the team is aligned to the long-term goals of the organization.
They are responsible for the team to deliver accurately and on-time delivery of database solutions.
They are well versed in the Sybase, DB2 and Greenplum database technologies and can provide technical guidance and leadership to the team.
They will be responsible to effectively manage the teamâ€™s workflow for projects, changes, and incident resolution.
The manager would need to be client focused and ensure that the team aligns to this core tenant. As data is the lifeline of our organization, we will be relying on the database manager to develop long-term strategies and database technology roadmaps to accomplish organizational, customer, and business objectives.
They assist in the formulation of a vision for the database team. Managers develop and implement team strategies, goals, standards, and policies.
They manage the coordination and prioritization of complex projects and act as a functional liaison between multiple clients, development, infrastructure, and business teams.
They provide oversight of the delivery of database services to all lines of Broadridge businesses and possess a broad functional, company, customer and industry knowledge.
Managers evaluate the overall cost of database solutions, products, and services â€“ looking to provide best-in-class delivery at lowest possible cost.
They are responsible for performance management, staff development, and decisions regarding staffing, hiring, disciplinary actions, and other personnel decisions affecting the database team.
Additional:
Team player: intra- and inter-departmental cooperation that fosters morale and productivity.
Strong analytical and critical thinking skills.
Able to understand the impact of decisions on other disciplines.
Excellent written and verbal communication skills.
Excellent organizational skills and attention to details
A proactive, â€œservice-firstâ€ attitude combined with ability to work independently on projects with tight deadlines and minimal supervision.
Basic Skill Level Requirements
Education:
Bachelorâ€™s degree, college diploma or exceptional equivalent work experience
Related Database Certifications are considered an asset.
Experience:
8+ years of experience in architecture, design and implementation experience with Sybase, Greenplum, DB2 and different stages of the lifecycle (data model design, tuning and optimization, operational management and troubleshooting).
5+ years, leading database administration or engineering on large scale solutions
3+ experience managing a team, and successfully coaching and developing personnel
KNOWLEDGE/SKILLS:
Develop long-term strategies and technology roadmaps to accomplish organizational, customer, and business objectives.
Managers develop and implement organizational strategies, database-related goals, standards, and policies that are in alignment with company goals
They manage the coordination and prioritization of complex projects and act as a functional liaison between multiple clients, development, infrastructure, and various business units.
Manage multiple database related functions across multiple lines of business.
Oversee the delivery of database service activities.
Possess a broad functional, company, customer, and industry knowledge.
Establish and evaluate the overall cost of database related solutions, products, and services.
Responsible for performance management, staff development, and decisions regarding staffing, hiring, and disciplinary actions.
Recruitment Process
COVID-19 has accelerated change across our workplace, including our hiring practices. As a result, throughout your application process, you may be asked to connect with us virtually, and may not be required to meet in-person. Our recruiters will explain how virtual interviews will be held throughout the recruitment process, and they will be able to answer any questions you might have.
Workplace Flexibility
We are committed to supporting flexible work arrangements, investing in technology or other resources to enable you to work from home effectively, wherever possible.
At this time this is a hybrid role, and therefore you should have a basic home office set up, high-speed internet, and the ability to work without distractions during core business hours.
Accessibility & Accommodation
Broadridge is an equal opportunity employer and is committed to a diverse and inclusive workplace ensuring that equal employment opportunities are provided to all individuals, regardless of race, colour, gender identity, sexual orientation, marital status, creed, age, disability, religious affiliation, or national origin or citizenship. If you require any accommodations during the recruitment process, please notify our recruitment team.
#LI-Hybrid
#LI-RB1"
Database Administrator,"About the Opportunity

This person will be mostly focused on MSSQL databases and SSRS

This is an intermediate level DBA role which will work with databases (monitoring, checking logs, if any failures - why, applying patches as they come out, backups, etc)

A bit of SSRS is a plus. MySQL experience is a plus


About You

1+ years of experience maintaining MSSQL databases

Experience with monitoring, patching, backing up MSSQL

Experience with SSRS

Great communication skills

Ability to commute downtown 2 days a week


Bonus items:

DB Security

DB integrations

DB performance tuning

DB automation


Salary Range

$75,000/year


How to Apply

Click the “Apply Now” button and follow the instructions to submit your resume. Please know that we only accept documents in MS Word or Rich Text formats.

When referencing this job, quote # 343711


You must currently reside within the Greater Toronto Area and be permitted to work in Canada to be considered for this opportunity. A recruiter will be in touch with you if your profile meets our client’s requirements for this role."
Database Administrator,"Perform day-to-day maintenance and repairs, including software and computer installations and upgrades, routine automation, security maintenance, troubleshooting, training, and technical support for all users and projects of the organization.

Key Accountabilities

Responsible for the maintenance, configuration, and reliable operation of computer systems, network servers, and virtualization
Install and upgrade computer components and software, manage virtual servers, and integrate automation processes
Troubleshoot hardware and software errors by running diagnostics, documenting problems and resolutions, prioritizing problems, and assessing impact of issues
Provide documentation and technical specifications to IT staff for planning and implementing new or upgrades of IT infrastructure
Perform or delegate regular backup operations and implement appropriate processes for data protection, disaster recovery, and failover procedures
Lead desktop and helpdesk support efforts, making sure all desktop applications, workstations, and related equipment problems are resolved in a timely manner with limited disruptions
Responsible for capacity, storage planning, and database performance
CORE COMPETENCIES & ATTRIBUTES:

A proven track record of developing and implementing IT strategy and plans
Strong knowledge of implementing & effectively developing helpdesk & IT operations best practices, including expert knowledge of security, storage, data protection, & disaster recovery protocols
EXPERIENCE & QUALIFICATIONS:

Associate or Bachelor's degree in Computer Science, Information Technology, System Administration, or a closely related field, or equivalent experience required
3-5 years of database, network administration, or system administration experience
System administration, & IT certifications in Linux, Microsoft, or other network related fields a plus
Working knowledge of virtualization, VMWare, or equivalent
Strong knowledge of systems and networking software, hardware, and networking protocols
Experience with scripting and automation tools
Who We Are

Founded in 1926, Gatestone is an industry leader providing exceptional outsourced Customer Contact Centre and Business Process Outsourcing (BPO) solutions to the world’s most respected organizations. Our clients are some of the world’s most respected organizations including Fortune 500 companies.

Have a look at some of our corporate YouTube content, and please keep in mind that these videos were captured prior to COVID-19.

Corporate Video: https://www.youtube.com/watch?v=zRjHeDgcHbs
Employee Experience: https://www.youtube.com/watch?v=DELwC16Pjig
Bloopers: https://www.youtube.com/watch?v=KRcZu5zd64Y
Benefits of working at Gatestone

At Gatestone, we understand that our corporate success starts by attracting the right people, developing and mentoring those that show potential and taking steps to retain and promote our top performers.

We believe in our employees and invest in providing the best growth opportunities. Promotions at Gatestone are based on merit, past performance, and leadership potential. We recognize our top employees and help them succeed.

As a Gatestone Team Member, You'll Enjoy

Supportive leadership and coaches
Ongoing training to be the best that you can be in your job
Leadership development programs to prep you for career growth opportunities (Gatestone loves to promote from within)
Employee discounts to local stores and services
Extra bonus opportunities through our Employee Referral Program
We are an accessible workplace.

Individual accommodation shall be provided for applicants with disabilities who meet the required qualifications. Please advise us at any time during the recruitment process."
Database Administrator,"Qualifications
Database Administrator: 10 years (Required)

Oracle and Microsoft SQL Database administration: 2 years (Required)

Azure build automation: 1 year (Required)

Full Job Description
Expert Oracle and Microsoft SQL Database administration experience
Experience with Azure build automation using Ansible, Terraform, Packer and VSTS
Expert experience with Oracle GoldenGate
Expert Oracle and Microsoft SQL Database administration experience;
· Expert experience with planning, configuring, maintenance, administration, performance tuning of Microsoft Azure SQL database and Synapse database

· Demonstrated experience with DACPAC

· Experience with Oracle and SQL server stored procedure development

· Experience with Azure build automation using Ansible, Terraform, Packer and VSTS

· Expert experience with git for source code version control, including branching, merging and pull requests

· Experience with Microsoft Azure technologies, including storage account, file share, Azure key vault, Azure portal, Azure monitoring tools

· Experience with CI/CD release pipeline

· Expert experience with Oracle GoldenGate

Job Type: Fixed term contract

Salary: $300.00-$650.00 per day

Schedule:

8 hour shift
Ability to commute/relocate:

TORONTO, ON: reliably commute or plan to relocate before starting work (required)
Experience:

Database Administrator: 10 years (required)
Oracle and Microsoft SQL Database administration: 2 years (required)
Azure build automation: 1 year (required)
Work Location: One location
"
Database Administrator,"Tasks
Collect and document user's requirements
Data Science
Design and develop database
Design, construct, modify, implement and test data models and database management systems
Conduct research and provide advice to other informatics professionals regarding the selection application and implementation of database management tools
Operate database management systems to analyze data
Develop and implement data administration policy, standards and models
Research and document data requirements, data collection and administration policy, and data access rules
Develop policies and procedures for network access and usage and for the backup and recovery of data
Conduct research and provide advice to other information systems professionals regarding the collection, availability and suitability of data
Lead and co-ordinate teams of data administrators in the development and implementation of data policies, standards and models
Write scripts related to stored procedures and triggers"
Database Administrator,"DATABASE ADMINISTRATOR

FULL-TIME – Hybrid Work Environment

TORONTO

Are you technically focused, while still being able to liaise with all levels of an organization?

Do you love having ownership of your role?

Can you advise on industry best practices for drive efficiencies?

The Company

Our professional services client in Toronto is looking for an individual to join their team in the role of Database Administrator to assist internal stakeholders.

Company Perks and Rewards

Competitive salary and benefits
Amazing team culture
Ability to work a hybrid schedule
The Job!

In this newly added role, you will be responsible for maintaining the organizations current database (MS SQL Server). Working within a team you will also:

Monitoring and troubleshooting any issues with the server to ensure optimal performance.
Communicating with internal and external teams on designing, enhancing, and building out new servers.
Establishing and implementing new processes.
Tracking capacity and usage of database infrastructure.
Running disaster recovery testing.
Creating performance reports and bringing forth any issues to leadership.
What you bring to the job

You are someone who can work collaboratively within an organization to reach the goals of the department. You also come with:

4-5+ years’ experience related experience from a professional work environment.
Post-Secondary education in Technology or Database Management.
Strong knowledge of MS SQL Server – Certification is required.
Ability to problem solve complex issues and communicate with all levels of an organization.
Experience bringing work.
Understanding of programming languages.
Qualified job seekers are asked to apply with attention to Laura Jackson. Reference #11880 at ljackson @ optionscs.com or call/text 416-420-6160 for more information.

I really look forward to hearing from you, but please understand that I will only be contacting those that are applicable for the role!

Options Consulting Solutions is an equal opportunity employer and welcomes applications from all individuals. Applicants selected for an in-person interview will be asked whether specific accommodations are needed to support a personal disability.

You can also find more jobs that may be suited to you on the Options Consulting Solutions Indeed and LinkedIn pages. Follow us on Twitter and Facebook for job searching tips and other updates."
Database Administrator,"Oracle Database Administrator - Hybrid
Contract Duration 12+ months

Story Behind the Need:
The GTS - ECCO Database Architecture, Engineering & Support team is seeking a Senior Database Administration to provide ongoing support and quarterly PSU vulnerability patching of Wealth Management databases.
Primarily will provide continued support for Dundee databases for Cognos BI, CDW/FDW, and Personal Trade Assistant (PTA) projects.

Candidate Value Proposition:
The successful candidate will have the opportunity to gain hands-on experience with modern database technologies, along with many opportunities to learn and grow.

Candidate Must Have Requirements:
The team is looking for a Core Oracle DBA with experience in Oracle Database versions 12c & 19c.
The Oracle Database Administrator must have 5+ years of hands-on experience with RAC (Real Application Cluster) – setup, configure and support
5+ years of hands-on experience with Automatic Storage Management (ASM) – setup, configure and support
5+ years of hands-on experience with Data Guard – database replication tools, setup, configuration, and support
The Oracle Database Administrator must have 5+ years of hands-on experience with Database performance and tuning
Ability to provide 24x7 production support (L1 & L2) – rotational shift

Nice to Have:
Familiar with Security and Auditing
Oracle Golden Gate
Database setup in a Cloud environment
Oracle Certifications
Familiar with OEM/Grid Control (13c)
Familiar with Oracle Exadata
Experience with Oracle Installation
Experience with Database creation and upgrade of Oracle Database versions 12c & 19c

Soft Skills:
Excellent written, presentation, and verbal communication skills to be able to work well with technical peers and business stakeholders at different levels within the organization
Ability to work as part of a team, as well as work independently or with minimal direction
Good time management and organizational skills to effectively manage high-scale projects.

Education:
High school diploma or GED required.

About The Company:
Our client is one of Canada's Big Five banks. It serves more than 25 million customers around the world and offers a range of products and services including personal and commercial banking, wealth management, and corporate and investment banking.
Why work with our client? Because your career is a journey, together you can fill it with challenges, mutual inspiration, and growth for every future. This company is an internationally-recognized and award-winning workplace. They are always on the lookout for fresh thinking and unique skills. Our client put their people first, and because this company is performance-based and driven to succeed, its employees are rewarded for their contributions."
Database Administrator,"Grow with the best. Join a smart, creative, and inspired team that accomplishes operational excellence. The Stantec community unites more than 26,000 employees working in over 400 locations across 6 continents.

Your Opportunity

We are looking for a Data Warehouse Database Administrator (DBA) Trainee to work with the Enterprise Business Intelligence Solutions team within the Integrated Business Applications group. The successful candidate will be trained to support the data warehouse and business intelligence application using Oracle technology in a Linux environment.

Your Key Responsibilities:

As a trainee, you will work with our experienced DBAs to:

Support all the different components of Stantec Business Intelligence Application using Oracle technology: Oracle Business Intelligence Applications (OBIA), Oracle Data Integrator (ODI), Oracle Analytics Server (OAS), Essbase, Oracle Databases and Weblogic
Apply Oracle Patch Set Updates
Participate in Oracle Business Intelligence software upgrades
Manage/Administer Backups, Restore and follow Disaster Recovery policies and procedures for DW/BI Systems
Administer cloning procedures and provide support for test DW/BI Systems
Support, Configure and Tune ETL processes and SQL queries using ODI and OEM
Monitor performance and tune all OAS components. Develop processes for reporting on OAS platform’s utilization, availability and performance.
Program support scripts for OAS products using Linux shell scripts, WLST, WLDF, PLSQL
Provide on-call ETL support - investigate ETL Process failures and/or OAS, remediate known issues and apply workarounds based on supporting on-call documentation
Qualifications

Your Capabilities and Credentials

College diploma or university degree in computer systems design or computer science
At least 1 year in depth experience with infrastructure operations and database technologies, or 2 years coop experience using Oracle technology in a Linux environment
Experience in any coding language including Python, Go, C, C , Java is an advantage
We are looking for team players that can work in a very dynamic and challenging environment, with ability to learn fast. The successful candidate is required to work in the office full time.
Typical office environment working with computers and remaining sedentary for long periods of time. Field work may include exposure to the elements including inclement weather.

This description is not a comprehensive listing of activities, duties or responsibilities that may be required of the employee and other duties, responsibilities and activities may be assigned or may be changed at any time with or without notice.

Stantec is a place where the best and brightest come to build on each other’s talents, do exciting work, and make an impact on the world around us. Join us and redefine your personal best.

Primary Location : Canada-Alberta-Edmonton

Other Locations : Canada, Canada-Alberta-Calgary, Canada-British Columbia-Vancouver, Canada-Ontario-Toronto

Organization : BC-1371 Integrated Business Applications-Canada

Employee Status : Regular

Job Level : Individual Contributor

Travel : No

Schedule : Full-time

Job Posting : Nov 2, 2022, 7:10:37 AM

Req ID: 220003PP

Stantec provides equal employment opportunities to all qualified employees and applicants for future and current employment and prohibit discrimination on the grounds of race, color, religion, sex, national origin, age, marital status, genetic information, disability, protected veteran status, sexual orientation, gender identity or gender expression. We prohibit discrimination in decisions concerning recruitment, hiring, referral, promotion, compensation, fringe benefits, job training, terminations or any other condition of employment. Stantec is in compliance with local, state and federal laws and regulations and ensures equitable opportunities in all aspects of employment. EEO including Disability/Protected Veterans"
Database Administrator,"Qualifications
Database administration: 2 years (Required)

SQL: 2 years (Required)

DB design: 2 years (Required)

Full Job Description
Essential Skills/Basic Qualifications:
· Bachelors or master degree, preferable in Computer systems or Finance
· Domain knowledge of Instrument and Price Reference Data , Vendor data from Bloomberg/Reuters/Rating Agencies/Stock Exchanges, Corporate Actions processing, Regulatory Reporting, Static and Timeseries feed processing.
· Knowledge of financial instruments like stocks, equity indices ETFs, bonds, convertible bonds, options, futures, forwards, IRS, Equity swaps, OTC Exotic derivatives.
· Knowledge of data standards concepts – data quality management, metadata management, DQ business rules and functional rules.
· Technically qualified with experience on PL/SQL, Scripting Languages like Perl, Java Script , Unix shell script etc.
· Experienced in complex data analysis, data linage workflow analysis, data modelling
· Ideal candidate will have experienced on Master Data Management enterprise solutions, which includes off-the-shelf applications like Markit EDM, Asset Control, Golden Source, FAME etc

Desirable skills/Preferred Qualifications:
· Experience of working in an Investment bank
· Reference Data domain (Products & Prices) knowledge is highly desirable
· Exposure to Behavior Driven Development (BDD and TDD)

About Us:

Virtusa Corporation is a global provider of digital business strategy, digital engineering, and information technology (IT) services and solutions that help clients change, disrupt and unlock new value through innovative engineering. Virtusa serves Global 2000 companies in Banking, Financial Services, Insurance, Healthcare, Communications, Media, Entertainment, Travel, Manufacturing, and Technology industries. With a Revenue of B$1.6 and global employee strength of 32000, Virtusa has an exponential growth year-on-year.

Virtusa helps clients grow their business with innovative products and services that create operational efficiency using digital labor, future-proof operational and IT platforms, and rationalization and modernization of IT applications infrastructure. This is achieved through a unique approach blending deep contextual expertise, empowered agile teams, and measurably better engineering to create holistic solutions that drive the business forward at unparalleled velocity enabled by a culture of cooperative disruption.

Job Types: Full-time, Permanent

Flexible Language Requirement:

French not required
Schedule:

8 hour shift
Ability to commute/relocate:

Toronto, ON: reliably commute or plan to relocate before starting work (required)
Experience:

Database administration: 2 years (required)
SQL: 2 years (required)
DB design: 2 years (required)"
Database Administrator,"Database Administrator, IT

Business Unit: Burnac Produce
Location: 80 Zenway Blvd, Vaughan, Ontario

The Future of Produce

With roots in the produce industry dating back over 80 years, Burnac Produce Ltd. provides fruits and vegetables to large corporations, mid-sized companies and small independent business owners. We have grown to a multi-million-dollar organization, operating two state-of-the-art facilities. Our experience, technology, and passionate workforce have allowed us to become one of the most progressive and successful companies in the industry in Canada. Rich in its history and diversity, Burnac Produce is true to its values.

Monday to Friday, 0830 to 1630

The Database Administrator, IT will be responsible for the Company’s databases while ensuring system availability meets established service levels including Availability (SLA’s), Mean time to Recovery (MTTR) and Recovery Point Objectives (RPO). Maintaining system security, performance and data integrity in support of operations activities is key to the success of this role.

What we offer:

At Burnac Produce, our employees are the essence of our business. We are committed to fostering those relationships with honesty, integrity and by providing:

· Competitive compensation package

Comprehensive Benefits Package
Career growth with a focus on fostering internal talent
Financial support for continuing education relating to your position
Training and recertification as required to ensure employee success
What you will do in a typical day:

Establish, support and maintain an effective reporting and Business Intelligence framework required to satisfy organizational objectives.
Develop SQL reports and solve any user problems at hand utilizing current technology best practices.
Provide support on database architectural design of existing and new systems, database administration, performance monitoring tuning, troubleshooting problems and expansion
Evaluate and implement products to enhance existing database solutions (reduce costs, improve efficiency, improve performance)
Review, enhance and develop backup and recovery strategies depending on SLA requirements
Capacity planning and monitoring database growth.
Maintain, and administer SSIS and SSRS environments.
Design, maintain and ensure High Availability solutions including clustering, log shipping etc.
Perform capacity planning work on Production, UA, QA, DEV environments.
Research improvements to improve overall system performance.
Participate in after-hours support of production environment and mission-critical applications with the DBA team on a rotational schedule
Communicate and coordinate with other IT teams to successfully resolve support and maintenance issues
Develop and enforce database standards and best practices including performance, security, policy and procedure monitoring
Deliver on assigned SQL Server Infrastructure projects, including, but not limited to new software releases, patch upgrades, feature exploitation, security, and audit, with participation throughout the project lifecycle
What you will need to succeed at Burnac:
At minimum, you will need:

Undergraduate degree in computer science or a related field
· 8-10 years of related IT experience

· Database management and SQL reporting

It would be great if you also have:

· 6-8 years of progressive experience as SQL Server DBA

· Advanced SQL scripting, Transact SQL and programming knowledge and experience

· Excellent knowledge and experience in building and maintaining high availability clusters and all the associated components as log shipping and always on and CDC

· 8-10 years of experience with tuning, performance analysis, backup and disaster recovery practices

· Experience with creating database documentation including ERD’s, data dictionaries and architecture diagrams

· Experience in implementing operational automation

· Fundamental knowledge of .NET platform tools, utilities, and MS Visual Studio, MSSQL Management

· Designing and developing reports using SSRS

· Troubleshooting and maintaining existing reports

· Experience with Jet Reports and Power BI

We’re ready when you are.

Burnac Produce is a dynamic, fast-paced organization of passionate people focussed on results and collaboration. Our people set us apart and we are committed to their wellbeing and development. Our core values dictate the way we function and are the keys to our success. We are a strong, hard-working team but don’t forget to have some fun along the way.

Qualified applicants will receive consideration for employment without regard to race, ancestry, place of origin, colour, ethnic origin, citizenship, creed, sex, sexual orientation, gender identity, gender expression, age, record of offences, marital status, family status, disability or other protected status.

The above statements are intended to describe the general nature and level of work being performed by people assigned to this classification. They should not be construed as an exhaustive list of all responsibilities, duties and skills required of personnel so classified. All employees may be required to perform duties outside of their normal responsibilities from time to time as needed.

If you need a reasonable accommodation to assist with your job search or application for employment, please contact us by sending an email on our website. In your email, please include a description of the specific accommodation you are requesting and a description of the position for which you are applying."
Full Stack Developer,"Full Stack Developer for Electronic Medical Record Application
Bright Health is looking for talented and enthusiastic full-stack developers to contribute to the development of our electronic medical record (EMR) and patient portal/personal health record solutions. Bright Healthâ€™s core values are patient and provider focused. Bright Health works to:
Â· improve patient outcomes,
Â· reduce the per capita cost of healthcare, and
Â· improve the patient and provider experience.
Our MOISÂ® EMR and support are top ranked in Canada. We need you to help make them even better!
Duties and Responsibilities:
Working with other team members, partners, and customers to understand requirements.
Working with local and remote technical and support staff to estimate, design, implement, test and debug changes and extensions to Bright Healthâ€™s products.
Participating in agile development activities including release planning, sprint planning, daily stand-ups, and sprint and code reviews.
Supporting customers by debugging issues.
Assisting with recruitment.
Qualifications and Requirements:
Essential items:
Proven experience in a full stack developer or similar role.
Effective written and verbal communication skills in group and one-on-one settings.
A knack for understanding customer needs and seeing them succeed.
Experience in writing requirements analysis and/or authoring of epics and user stories.
Experience in planning projects.
System design skills â€“ UML is helpful.
Expert in React, TypeScript and single page applications.
ASP.NET (ideally ASP.NET Core) experience.
SQL database experience.
A strong quality ethic.
Consistent follow through on the completion of tasks in a timely manner.
A keen eye for detail.
Unquestionable ethics.
A team player!
Strongly desirable skills and experience:
Experience developing mobile applications.
A flair for developing best-in-class user interfaces.
GraphQL, Electron and Fluent.
Experience in healthcare and healthcare technology standards such as FHIR are an asset.
Nice to have skills and experience:
Experience with OAuth, Azure, Python and PostgreSQL.
Experience using Jira and Git.
Applicants may send their cover letter and rÃ©sumÃ© as per the instructions found at https://www.brighthealth.ca/careers/ . No phone calls or personal visits please. Note that only candidates under consideration will be contacted.
Job Type: Full-time
Benefits:
Casual dress
Dental care
Disability insurance
Employee assistance program
Extended health care
Life insurance
RRSP match
Vision care
Work from home
Schedule:
8 hour shift"
